customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn,churn_probability,risk_segment
9903-LYSAB,Male,No,Yes,18,Month-to-month,73.15,1305.95,Fiber optic,No,0,0.5542297261064044,Medium Risk
0094-OIFMO,Female,Yes,No,11,Month-to-month,95.0,1120.3,Fiber optic,No,1,0.656788603061346,Medium Risk
9227-UAQFT,Male,No,No,16,Two year,19.75,284.35,No,No internet service,0,0.029457008624317167,Low Risk
7301-ABVAD,Female,No,No,72,Two year,86.6,6350.5,DSL,Yes,0,0.05865163391854792,Low Risk
6614-FHDBO,Male,No,No,72,Two year,109.2,7878.3,Fiber optic,Yes,0,0.15819305052859028,Low Risk
7576-ASEJU,Female,No,Yes,41,One year,74.7,3187.65,DSL,Yes,0,0.020330460430203968,Low Risk
9058-HRZSV,Female,Yes,Yes,65,Month-to-month,94.4,6126.15,Fiber optic,No,0,0.225033813603838,Low Risk
4522-AKYLR,Female,Yes,No,13,Month-to-month,54.8,731.3,DSL,No,0,0.3456762767797029,Low Risk
0221-WMXNQ,Male,Yes,No,4,Month-to-month,75.35,273.4,Fiber optic,No,0,0.6341709663524596,Medium Risk
0303-UNCIP,Male,No,No,41,One year,65.0,2531.8,DSL,No,0,0.09956775909179037,Low Risk
9947-OTFQU,Male,Yes,No,15,Month-to-month,74.4,1074.3,Fiber optic,No,1,0.4999844839203249,Medium Risk
0322-YINQP,Male,No,No,1,Month-to-month,48.55,48.55,DSL,No,1,0.44654104528486216,Medium Risk
0959-WHOKV,Male,No,No,42,One year,99.0,4298.45,Fiber optic,No,0,0.15013615436463187,Low Risk
4075-JFPGR,Female,No,Yes,51,One year,93.5,4619.55,Fiber optic,No,0,0.10904036246551617,Low Risk
4629-NRXKX,Female,No,Yes,2,Month-to-month,70.4,147.15,Fiber optic,No,1,0.735876525138498,High Risk
9514-JDSKI,Male,Yes,Yes,1,Month-to-month,40.2,40.2,DSL,No,1,0.7543289252581946,High Risk
3282-ZISZV,Male,No,No,32,One year,83.7,2633.3,DSL,Yes,0,0.03812364003867277,Low Risk
3675-YDUPJ,Male,No,No,10,Month-to-month,19.85,193.05,No,No internet service,0,0.23112486091776838,Low Risk
4111-BNXIF,Female,No,Yes,67,Two year,59.55,4103.9,DSL,Yes,0,0.014759527821430909,Low Risk
7017-VFHAY,Female,No,Yes,61,Two year,115.1,7008.15,Fiber optic,Yes,0,0.0357653767903447,Low Risk
6655-LHBYW,Male,No,No,50,One year,114.35,5791.1,Fiber optic,Yes,0,0.09898639150239286,Low Risk
4959-JOSRX,Female,No,Yes,2,Month-to-month,44.6,80.55,DSL,No,1,0.5768814928453057,Medium Risk
5046-NUHWD,Female,Yes,Yes,29,Month-to-month,45.0,1228.65,DSL,No,0,0.3065156525248772,Low Risk
7273-TEFQD,Male,Yes,No,3,Month-to-month,41.15,132.2,DSL,No,1,0.7618959636050167,High Risk
3606-TWKGI,Male,Yes,No,13,Month-to-month,106.9,1364.3,Fiber optic,No,1,0.7430060671230106,High Risk
7529-ZDFXI,Male,Yes,Yes,57,Month-to-month,89.85,4925.35,Fiber optic,No,0,0.4266893434117589,Medium Risk
7605-BDWDC,Female,No,No,31,Two year,49.85,1520.1,DSL,Yes,0,0.04792935502557088,Low Risk
1950-KSVVJ,Female,No,Yes,45,One year,113.3,5032.25,Fiber optic,Yes,0,0.09255980336593231,Low Risk
0123-CRBRT,Female,No,Yes,61,Two year,88.1,5526.75,DSL,Yes,0,0.005695866956394425,Low Risk
6292-TOSSS,Male,No,No,50,Two year,24.9,1195.25,No,No internet service,0,0.01651470672698097,Low Risk
3197-ARFOY,Female,Yes,No,19,Month-to-month,105.0,2007.25,Fiber optic,Yes,0,0.27520420461973855,Low Risk
6323-AYBRX,Male,No,No,59,Two year,19.35,1099.6,No,No internet service,1,0.0029457780229668004,Low Risk
7014-ZZXAW,Female,No,Yes,71,Two year,24.25,1732.95,No,No internet service,0,0.0026992435771684316,Low Risk
4385-GZQXV,Female,Yes,No,16,Month-to-month,94.45,1511.2,Fiber optic,Yes,1,0.6221194054484608,Medium Risk
7633-MVPUY,Male,No,Yes,57,Two year,59.75,3450.15,DSL,Yes,0,0.004547260041130231,Low Risk
6366-ZGQGL,Male,No,No,1,Month-to-month,24.8,24.8,DSL,No,1,0.8392478027866016,High Risk
4716-HHKQH,Male,Yes,Yes,20,Month-to-month,107.05,2172.05,Fiber optic,Yes,0,0.5256297724161731,Medium Risk
5940-AHUHD,Male,No,No,1,Month-to-month,70.6,70.6,Fiber optic,No,1,0.8394174778031062,High Risk
6432-TWQLB,Male,No,Yes,5,Month-to-month,85.4,401.1,Fiber optic,Yes,1,0.5870636990008531,Medium Risk
4484-GLZOU,Female,No,Yes,52,Month-to-month,105.05,5624.85,Fiber optic,No,1,0.6295238721314905,Medium Risk
3179-GBRWV,Male,Yes,Yes,21,Month-to-month,64.95,1339.8,DSL,No,0,0.22270251233391966,Low Risk
8645-KWHJO,Male,No,No,14,Month-to-month,55.0,771.95,DSL,Yes,0,0.545039256732743,Medium Risk
4130-MZLCC,Female,No,No,5,Month-to-month,50.55,244.75,DSL,No,0,0.6225633704036364,Medium Risk
0314-TKOSI,Female,No,No,6,Month-to-month,55.15,322.9,DSL,No,0,0.24756707521305607,Low Risk
8229-MYEJZ,Female,No,No,10,Month-to-month,51.2,498.25,DSL,No,0,0.4699105181078546,Medium Risk
2080-SRCDE,Female,No,No,1,Month-to-month,25.4,25.4,No,No internet service,0,0.4387590111134397,Medium Risk
9577-WJVCQ,Female,No,No,68,Month-to-month,54.45,3687.75,DSL,No,0,0.057801536113765276,Low Risk
9512-UIBFX,Male,No,Yes,18,Month-to-month,95.15,1779.95,Fiber optic,No,1,0.3842780655509779,Low Risk
6202-DYYFX,Female,No,No,22,One year,76.0,1783.6,Fiber optic,No,0,0.31335958772737577,Low Risk
3808-HFKDE,Female,No,No,20,Month-to-month,44.35,927.15,DSL,No,0,0.388905999903185,Low Risk
5583-SXDAG,Male,No,Yes,1,Month-to-month,70.0,70.0,Fiber optic,No,1,0.8766283210622812,High Risk
3488-PGMQJ,Male,Yes,No,8,Month-to-month,74.5,606.55,Fiber optic,No,1,0.5425153608857743,Medium Risk
3580-REOAC,Male,No,No,10,Month-to-month,44.85,435.4,DSL,No,1,0.37028237888070825,Low Risk
7534-BFESC,Male,Yes,No,24,Month-to-month,76.1,1712.7,Fiber optic,No,1,0.6625843001722754,Medium Risk
3727-OWVYD,Male,No,No,35,One year,61.2,2021.2,DSL,No,0,0.029349709071336855,Low Risk
2294-SALNE,Male,No,Yes,23,One year,86.8,1940.8,Fiber optic,Yes,0,0.060389362839431464,Low Risk
4847-TAJYI,Female,Yes,No,6,Month-to-month,89.35,567.8,Fiber optic,No,0,0.7833346315398529,High Risk
1563-IWQEX,Female,No,No,12,Month-to-month,19.7,220.35,No,No internet service,0,0.2440182343743059,Low Risk
8203-XJZRC,Male,No,No,1,Month-to-month,20.25,20.25,No,No internet service,0,0.39456738991884177,Low Risk
6556-DBKZF,Female,No,Yes,71,Two year,76.05,5436.45,Fiber optic,No,0,0.04138680614390829,Low Risk
6851-WEFYX,Male,Yes,Yes,35,Month-to-month,100.8,3437.5,Fiber optic,No,0,0.6858665350138425,Medium Risk
2985-JUUBZ,Male,No,Yes,40,Month-to-month,74.55,3015.75,DSL,No,0,0.2459622881781323,Low Risk
6390-DSAZX,Female,No,No,1,Month-to-month,73.6,73.6,Fiber optic,No,1,0.6601787027537608,Medium Risk
0895-LMRSF,Male,No,No,23,One year,64.9,1509.8,DSL,No,0,0.29887112200612304,Low Risk
8098-LLAZX,Female,Yes,No,4,Month-to-month,95.45,396.1,Fiber optic,No,1,0.8836703065419063,High Risk
8266-VBFQL,Male,No,No,4,Month-to-month,90.4,356.65,Fiber optic,Yes,0,0.6901953512221642,Medium Risk
8181-YHCMF,Female,No,Yes,68,Two year,60.3,4109.0,DSL,Yes,0,0.009668601973735537,Low Risk
2240-HSJQD,Male,No,No,38,Month-to-month,81.85,3141.7,Fiber optic,No,0,0.3113608364993407,Low Risk
1248-DYXUB,Male,No,Yes,52,Two year,24.8,1229.1,No,No internet service,0,0.003451605286311824,Low Risk
0265-EDXBD,Male,Yes,Yes,32,Month-to-month,74.9,2303.35,Fiber optic,No,1,0.5131829758829508,Medium Risk
4115-BNPJY,Male,No,Yes,29,Two year,75.55,2054.4,DSL,Yes,0,0.019954375007437932,Low Risk
3167-SNQPL,Male,Yes,Yes,38,Month-to-month,101.15,3741.85,Fiber optic,No,0,0.5028048223679866,Medium Risk
4091-TVOCN,Male,No,No,48,One year,78.75,3682.45,DSL,No,0,0.03734179116325896,Low Risk
1098-TDVUQ,Female,No,No,1,Month-to-month,19.25,19.25,No,No internet service,0,0.6373946240361026,Medium Risk
7277-OZCGZ,Female,No,No,22,Month-to-month,89.05,1886.25,Fiber optic,Yes,0,0.39281673903318975,Low Risk
1557-EMYVT,Female,No,No,43,Two year,115.05,4895.1,Fiber optic,Yes,0,0.06610669157510152,Low Risk
2799-ARNLO,Female,Yes,Yes,5,Month-to-month,69.35,341.6,Fiber optic,No,0,0.7381299942301509,High Risk
7563-BIUPC,Male,No,No,5,Month-to-month,80.6,415.55,Fiber optic,No,1,0.7747657519312259,High Risk
5027-YOCXN,Male,No,Yes,51,One year,110.05,5686.4,Fiber optic,Yes,0,0.05856468839585498,Low Risk
3973-SKMLN,Male,No,No,71,Two year,19.9,1355.1,No,No internet service,0,0.0018551287498547013,Low Risk
2321-OMBXY,Female,No,Yes,38,One year,80.3,3058.65,DSL,Yes,1,0.016984983749832188,Low Risk
2840-XANRC,Male,Yes,Yes,24,Month-to-month,93.15,2231.05,Fiber optic,No,1,0.5441651100065651,Medium Risk
6745-JEFZB,Male,No,Yes,35,Month-to-month,91.5,3236.35,Fiber optic,Yes,0,0.4095739795411852,Medium Risk
5020-ZSTTY,Female,Yes,No,54,One year,82.45,4350.1,DSL,Yes,1,0.050707984314671474,Low Risk
9880-TDQAC,Female,No,Yes,72,Two year,60.0,4264.0,DSL,Yes,0,0.013859201612863574,Low Risk
8705-WZCYL,Male,No,No,1,Month-to-month,44.8,44.8,DSL,No,0,0.7307444013029977,High Risk
7102-JJVTX,Female,No,Yes,9,One year,48.6,422.3,DSL,No,0,0.053432273111016684,Low Risk
8626-PTQGE,Male,No,No,69,Two year,60.05,4176.7,DSL,Yes,0,0.018554728574752717,Low Risk
4983-CLMLV,Female,No,Yes,52,Month-to-month,102.7,5138.1,Fiber optic,Yes,0,0.354526996465794,Low Risk
5701-YVSVF,Female,Yes,Yes,11,Month-to-month,82.9,880.05,Fiber optic,Yes,0,0.5234509706841304,Medium Risk
5804-LEPIM,Female,Yes,No,2,Month-to-month,70.35,139.05,Fiber optic,No,1,0.8753552280836587,High Risk
5697-GOMBF,Female,Yes,Yes,28,Month-to-month,35.9,973.65,DSL,No,0,0.39575582783027435,Low Risk
2739-CACDQ,Female,Yes,No,17,Month-to-month,82.65,1470.05,Fiber optic,No,0,0.6227988647967222,Medium Risk
9385-EHGDO,Female,No,Yes,35,Two year,19.85,739.35,No,No internet service,0,0.007317817058481989,Low Risk
9498-FIMXL,Female,No,No,8,One year,19.2,161.95,No,No internet service,0,0.11223263881874676,Low Risk
2379-GYFLQ,Male,No,No,46,One year,94.9,4422.95,Fiber optic,No,0,0.19299447561141223,Low Risk
0122-OAHPZ,Female,No,No,7,Month-to-month,73.85,511.25,Fiber optic,No,1,0.7751453917846314,High Risk
2868-SNELZ,Female,No,No,2,Month-to-month,80.6,155.8,Fiber optic,No,1,0.8446061686213142,High Risk
4322-RCYMT,Male,No,Yes,68,One year,75.8,5293.95,DSL,Yes,1,0.031127804364121197,Low Risk
6680-NENYN,Female,No,No,43,Two year,104.6,4759.85,Fiber optic,No,1,0.22036814645243277,Low Risk
2088-IEBAU,Female,No,No,68,Two year,88.15,6148.45,DSL,Yes,0,0.017193271739561432,Low Risk
7982-VCELR,Female,No,No,36,Month-to-month,94.8,3565.65,Fiber optic,No,0,0.49445863654671984,Medium Risk
1343-EHPYB,Male,No,Yes,63,Month-to-month,103.4,6603.0,Fiber optic,No,1,0.5090565027572748,Medium Risk
6035-BXTTY,Female,Yes,No,32,Month-to-month,54.65,1830.1,DSL,Yes,0,0.17979166795716922,Low Risk
6885-PKOAM,Female,No,Yes,71,Two year,85.75,6223.8,DSL,Yes,0,0.0055883167961557345,Low Risk
7520-HQWJU,Female,No,Yes,66,Month-to-month,67.45,4508.65,DSL,No,0,0.09330636007437705,Low Risk
9639-BUJXT,Male,No,No,63,One year,20.5,1328.15,No,No internet service,0,0.006345603544259102,Low Risk
5924-SNGKP,Female,No,No,41,One year,20.25,865.0,No,No internet service,0,0.016129308177961342,Low Risk
0021-IKXGC,Female,Yes,No,1,Month-to-month,72.1,72.1,Fiber optic,No,0,0.9027669540391272,High Risk
2034-GDRCN,Female,No,No,2,Month-to-month,90.4,168.2,Fiber optic,No,1,0.9344763010424009,High Risk
8966-SNIZF,Female,No,Yes,70,Two year,19.45,1303.5,No,No internet service,0,0.0038788334022083165,Low Risk
6243-OZGFH,Female,No,No,23,Month-to-month,44.95,996.85,DSL,No,0,0.6767409227295719,Medium Risk
4654-DLAMQ,Female,Yes,Yes,64,One year,97.0,6430.9,Fiber optic,No,0,0.16562714533854098,Low Risk
0513-RBGPE,Male,No,Yes,37,Two year,62.8,2278.75,DSL,Yes,0,0.005008483831138595,Low Risk
5160-UXJED,Male,No,No,17,One year,44.6,681.4,DSL,No,0,0.08281195307400138,Low Risk
4115-NZRKS,Female,Yes,No,7,Month-to-month,89.15,574.35,Fiber optic,No,0,0.8329835416946761,High Risk
0219-YTZUE,Male,No,Yes,4,Month-to-month,84.8,371.9,Fiber optic,No,1,0.5832255781104392,Medium Risk
0623-IIHUG,Female,Yes,No,21,Month-to-month,41.9,840.1,DSL,No,1,0.5137892165357054,Medium Risk
4572-DVCGN,Female,No,No,10,Month-to-month,80.25,846.0,Fiber optic,No,1,0.7949675168694419,High Risk
3351-NGXYI,Female,Yes,No,16,Month-to-month,54.1,889.0,DSL,No,0,0.32210063146950085,Low Risk
8984-EYLLL,Male,No,Yes,64,Two year,105.25,6823.4,Fiber optic,Yes,0,0.11235066322236578,Low Risk
9057-MSWCO,Male,Yes,Yes,27,Month-to-month,30.75,805.1,DSL,No,1,0.15450500884666574,Low Risk
9833-TGFHX,Male,No,Yes,42,One year,97.1,4016.75,Fiber optic,No,0,0.1305466769276002,Low Risk
9294-TDIPC,Male,No,No,5,Month-to-month,20.2,83.75,No,No internet service,0,0.22083732625288202,Low Risk
5229-DTFYB,Female,No,No,41,Two year,98.8,3959.15,Fiber optic,Yes,0,0.1591679246452566,Low Risk
0104-PPXDV,Male,No,Yes,58,One year,50.3,2878.55,DSL,No,0,0.022464882821688518,Low Risk
5176-LMJXE,Female,No,No,47,Two year,20.55,945.7,No,No internet service,0,0.00880698864679882,Low Risk
3583-KRKMD,Male,No,No,18,Month-to-month,75.9,1373.05,Fiber optic,Yes,0,0.5642757890405398,Medium Risk
1010-DIAUQ,Male,No,No,5,Month-to-month,96.5,492.55,Fiber optic,No,1,0.8562856686557991,High Risk
9069-LGEUL,Male,No,Yes,23,Month-to-month,59.95,1406.0,DSL,No,0,0.2803801946631839,Low Risk
7302-ZHMHP,Female,No,No,1,Month-to-month,19.15,19.15,No,No internet service,0,0.41977108829862664,Medium Risk
9571-EDEBV,Male,No,Yes,71,One year,98.65,6962.85,Fiber optic,No,0,0.21813607245400612,Low Risk
3520-FJGCV,Male,No,Yes,72,Two year,112.6,8126.65,Fiber optic,Yes,0,0.021459590089933585,Low Risk
6563-VRERX,Male,No,Yes,33,One year,20.6,690.25,No,No internet service,0,0.014878886445561249,Low Risk
0259-GBZSH,Male,No,No,2,Month-to-month,85.65,181.5,Fiber optic,No,1,0.8952711125796556,High Risk
6122-EFVKN,Male,No,No,24,Two year,35.75,830.8,DSL,Yes,0,0.015876084096402347,Low Risk
2805-EDJPQ,Female,No,Yes,56,One year,99.75,5608.4,Fiber optic,Yes,0,0.08204549697443433,Low Risk
6862-CQUMB,Male,No,No,37,Month-to-month,96.1,3646.8,Fiber optic,No,0,0.4824302172667265,Medium Risk
7156-MXBJE,Female,No,No,43,One year,85.1,3662.25,DSL,Yes,0,0.07146488498218014,Low Risk
6158-HDPXZ,Male,No,No,1,Month-to-month,25.35,25.35,DSL,No,0,0.7157900048601874,High Risk
9601-BRXPO,Female,No,Yes,25,Month-to-month,104.95,2566.5,Fiber optic,Yes,1,0.7204435689390857,High Risk
2863-IMQDR,Female,No,No,61,Two year,89.65,5308.7,DSL,Yes,0,0.02226134187562811,Low Risk
5686-CMAWK,Male,No,No,17,One year,86.75,1410.25,Fiber optic,Yes,0,0.31146405977573327,Low Risk
5651-CRHKQ,Female,No,Yes,41,One year,86.2,3339.05,Fiber optic,Yes,0,0.17892350897055254,Low Risk
6905-NIQIN,Male,No,No,1,Month-to-month,50.65,50.65,DSL,No,1,0.5703333793386903,Medium Risk
8204-YJCLA,Male,Yes,Yes,72,Two year,64.8,4732.35,DSL,Yes,0,0.008256948107806084,Low Risk
5167-ZFFMM,Male,No,No,1,Month-to-month,90.85,90.85,Fiber optic,No,1,0.8974787095222733,High Risk
6583-SZVGP,Male,No,No,48,Two year,108.1,5067.45,Fiber optic,No,0,0.36729315479554525,Low Risk
4895-TMWIR,Male,Yes,Yes,11,Month-to-month,19.95,214.75,No,No internet service,1,0.16284993952313712,Low Risk
0533-BNWKF,Female,Yes,Yes,55,Month-to-month,85.45,4874.7,Fiber optic,No,1,0.386928319512861,Low Risk
1708-PBBOA,Female,No,No,42,One year,54.75,2348.45,DSL,Yes,0,0.0477362380594398,Low Risk
8782-LKFPK,Male,No,No,44,Month-to-month,90.4,4063.0,Fiber optic,No,0,0.5015971563459696,Medium Risk
5522-JBWMO,Male,No,No,1,Month-to-month,44.0,44.0,DSL,No,0,0.5927135649102351,Medium Risk
3597-MVHJT,Female,No,No,27,Month-to-month,95.6,2595.25,Fiber optic,No,0,0.8501622489988326,High Risk
9774-NRNAU,Male,Yes,Yes,27,Month-to-month,84.8,2309.55,DSL,Yes,0,0.28045179648426466,Low Risk
0224-RLWWD,Female,Yes,No,2,Month-to-month,44.3,89.3,DSL,No,0,0.672864871500132,Medium Risk
9967-ATRFS,Female,No,No,19,Month-to-month,19.9,367.55,No,No internet service,0,0.18056453634611094,Low Risk
3951-NJCVI,Female,Yes,Yes,42,Month-to-month,95.05,3944.5,Fiber optic,No,0,0.7039127435903253,High Risk
2977-CEBSX,Female,No,No,66,Two year,90.05,5965.95,DSL,Yes,0,0.015089096609704129,Low Risk
0177-PXBAT,Male,Yes,Yes,33,Month-to-month,109.9,3694.7,Fiber optic,Yes,0,0.4537497530751644,Medium Risk
6599-CEBNN,Female,No,No,34,Month-to-month,73.95,2524.45,Fiber optic,No,1,0.32205711785842445,Low Risk
2519-ERQOJ,Male,Yes,No,33,Month-to-month,54.6,1803.7,DSL,Yes,0,0.3482606628175475,Low Risk
5876-QMYLD,Female,No,Yes,23,One year,20.05,415.1,No,No internet service,0,0.03127470371917102,Low Risk
2277-AXSDC,Female,No,No,32,One year,19.75,624.15,No,No internet service,0,0.07454826984111407,Low Risk
9442-JTWDL,Female,No,No,11,One year,20.05,237.7,No,No internet service,0,0.09660461209833117,Low Risk
0979-PHULV,Male,No,Yes,69,Month-to-month,99.45,7007.6,Fiber optic,No,1,0.3783292715748412,Low Risk
3067-SVMTC,Female,No,Yes,68,One year,55.9,3848.8,DSL,Yes,0,0.018919585958365213,Low Risk
5495-GPSRW,Male,No,No,20,Two year,19.7,419.4,No,No internet service,0,0.02313801244236742,Low Risk
7606-BPHHN,Male,No,No,72,Two year,19.8,1468.75,No,No internet service,0,0.0017307670422697778,Low Risk
4742-DRORA,Male,No,Yes,60,One year,95.4,5812.0,Fiber optic,No,0,0.1626503500922635,Low Risk
0111-KLBQG,Male,Yes,Yes,32,Month-to-month,93.95,2861.45,Fiber optic,No,0,0.2919002516997404,Low Risk
4800-VHZKI,Female,No,No,1,Month-to-month,19.9,19.9,No,No internet service,1,0.4621404334609083,Medium Risk
7989-CHGTL,Male,No,No,1,Month-to-month,19.6,19.6,No,No internet service,1,0.39162351510281296,Low Risk
0334-GDDSO,Male,Yes,No,3,Month-to-month,81.35,233.7,Fiber optic,No,1,0.8038072880600323,High Risk
4163-NCJAK,Female,No,Yes,46,One year,24.45,1066.15,No,No internet service,0,0.046047491739813574,Low Risk
5233-AOZUF,Female,No,Yes,29,Month-to-month,74.95,2149.05,Fiber optic,No,0,0.6023742813468758,Medium Risk
5973-EJGDP,Male,No,No,51,Month-to-month,87.35,4473.0,Fiber optic,Yes,0,0.2337564521415061,Low Risk
1996-DBMUS,Female,Yes,Yes,48,Month-to-month,70.65,3545.05,Fiber optic,No,0,0.4789027205159276,Medium Risk
7916-VCCPB,Female,No,Yes,16,Month-to-month,73.25,1195.75,Fiber optic,No,0,0.412089416703988,Medium Risk
4686-GEFRM,Male,No,Yes,70,Two year,98.7,6858.9,Fiber optic,Yes,0,0.07802928142125762,Low Risk
5249-QYHEX,Female,No,Yes,40,Two year,24.8,1024.7,No,No internet service,0,0.008196759826593989,Low Risk
0578-SKVMF,Female,No,Yes,22,Month-to-month,83.3,1845.9,Fiber optic,No,1,0.3626553256814126,Low Risk
5564-NEMQO,Female,Yes,No,1,Month-to-month,75.3,75.3,Fiber optic,No,1,0.9316859252987576,High Risk
2233-FAGXV,Female,No,Yes,5,Month-to-month,24.3,132.25,No,No internet service,0,0.2381003523578964,Low Risk
5605-IYGFG,Female,No,No,7,Month-to-month,69.85,515.45,Fiber optic,No,0,0.8065575014714823,High Risk
7663-ZTEGJ,Male,No,No,29,One year,100.55,2830.45,Fiber optic,Yes,0,0.10635763665101072,Low Risk
3935-TBRZZ,Male,No,Yes,44,One year,25.7,1110.5,No,No internet service,0,0.012784583975068606,Low Risk
8111-BKVDS,Female,No,No,10,Month-to-month,40.7,449.3,DSL,No,0,0.46085891467594237,Medium Risk
2055-SIFSS,Female,Yes,Yes,55,Month-to-month,51.65,2838.55,DSL,No,0,0.26366381442560993,Low Risk
2806-MLNTI,Male,Yes,Yes,52,One year,105.1,5376.4,Fiber optic,No,0,0.3819870240504519,Low Risk
8734-DKSTZ,Female,No,Yes,10,Month-to-month,85.95,858.6,Fiber optic,No,0,0.686803501028872,Medium Risk
4360-PNRQB,Male,No,No,18,Month-to-month,75.6,1395.05,Fiber optic,No,0,0.7345972365777366,High Risk
6152-ONASV,Female,No,Yes,68,One year,58.25,3975.7,DSL,Yes,0,0.019882442366966586,Low Risk
9063-ZGTUY,Female,No,Yes,61,Month-to-month,19.4,1182.55,No,No internet service,1,0.012734068313122116,Low Risk
7781-HVGMK,Female,No,Yes,72,Two year,65.2,4784.45,DSL,Yes,0,0.005519977156278331,Low Risk
2181-UAESM,Male,No,No,2,Month-to-month,53.45,119.5,DSL,No,0,0.3787236021796687,Low Risk
2957-LOLHO,Male,No,No,12,Month-to-month,45.4,518.9,DSL,No,1,0.5660097276536711,Medium Risk
6048-NJXHX,Male,No,Yes,41,Two year,19.75,899.45,No,No internet service,0,0.009905070550801937,Low Risk
2320-SLKMB,Female,No,No,26,Month-to-month,44.45,1183.8,DSL,Yes,0,0.2992939811125148,Low Risk
4980-URKXC,Male,No,Yes,36,One year,20.85,720.05,No,No internet service,0,0.045637917549704116,Low Risk
4376-KFVRS,Male,No,Yes,72,Two year,114.05,8468.2,Fiber optic,Yes,0,0.026371954396029178,Low Risk
5886-VLQVU,Male,No,Yes,35,Month-to-month,89.85,3161.2,Fiber optic,Yes,0,0.5501657749853698,Medium Risk
3577-AMVUX,Male,No,No,1,Month-to-month,55.05,55.05,DSL,Yes,0,0.49779190066282936,Medium Risk
0771-WLCLA,Female,No,Yes,16,Month-to-month,112.95,1882.55,Fiber optic,Yes,0,0.4363104082829526,Medium Risk
5628-RKIFK,Female,Yes,No,49,Month-to-month,101.55,5070.4,Fiber optic,No,0,0.5216514699685316,Medium Risk
0206-TBWLC,Female,No,Yes,54,One year,114.65,6049.5,Fiber optic,Yes,0,0.11867232681161928,Low Risk
2937-FTHUR,Female,No,No,18,Month-to-month,64.8,1166.7,DSL,No,0,0.2985178903610289,Low Risk
1910-FMXJM,Female,No,Yes,36,Month-to-month,80.4,2937.65,Fiber optic,No,0,0.5497053694125389,Medium Risk
7752-XUSCI,Female,No,No,60,Month-to-month,105.9,6396.45,Fiber optic,No,1,0.7079095949122614,High Risk
4110-PFEUZ,Female,No,No,1,Month-to-month,69.55,69.55,Fiber optic,No,1,0.8732847904908624,High Risk
0732-OCQOC,Female,No,Yes,52,Two year,25.05,1270.25,No,No internet service,0,0.01083617584682196,Low Risk
5168-MSWXT,Male,No,Yes,8,Month-to-month,94.75,759.55,Fiber optic,No,0,0.6058674925874331,Medium Risk
1090-ESELR,Male,No,Yes,72,Two year,105.5,7611.55,Fiber optic,Yes,0,0.04049897442100671,Low Risk
8592-PLTMQ,Female,No,No,64,One year,24.7,1642.75,No,No internet service,0,0.01052672650535462,Low Risk
5760-WRAHC,Female,Yes,No,22,Month-to-month,69.75,1545.4,DSL,Yes,0,0.12603267740706964,Low Risk
8847-GEOOQ,Male,No,Yes,60,Month-to-month,60.2,3582.4,DSL,Yes,0,0.194564881361513,Low Risk
0256-LTHVJ,Female,No,Yes,28,Month-to-month,81.05,2227.1,Fiber optic,No,1,0.532833679289197,Medium Risk
4785-FCIFB,Female,No,Yes,61,Two year,24.4,1417.9,No,No internet service,0,0.004200827660111135,Low Risk
8313-NDOIA,Female,No,No,24,Month-to-month,104.15,2494.65,Fiber optic,No,0,0.6985933528983359,Medium Risk
5149-CUZUJ,Male,No,Yes,28,One year,92.9,2768.35,Fiber optic,Yes,0,0.08245973616057647,Low Risk
0942-KOWSM,Female,No,Yes,30,Two year,80.8,2369.3,DSL,Yes,0,0.03769598646939841,Low Risk
4237-CLSMM,Male,No,Yes,2,Month-to-month,20.0,38.0,No,No internet service,0,0.2986499360729933,Low Risk
1452-VOQCH,Male,No,No,1,Month-to-month,75.1,75.1,Fiber optic,No,0,0.9215082024625757,High Risk
4719-UMSIY,Male,No,No,6,Month-to-month,19.65,100.9,No,No internet service,0,0.19509559195013904,Low Risk
6614-VBEGU,Female,No,Yes,24,Month-to-month,69.45,1614.05,DSL,No,0,0.48223748717086795,Medium Risk
0880-TKATG,Male,No,Yes,4,Month-to-month,101.15,385.9,Fiber optic,No,1,0.8002591438225475,High Risk
